Giá,Diện tích,Mã tin,Mặt tiền,Đường trước nhà,Số tầng,Số phòng,Số toilet,Nội thất Copy
6.2,62.0,312373,4,2,5,9,5,không
18.5,66.0,312372,4,5,7,7,8,không
13.0,50.0,312371,6,4,6,5,6,không
45.0,190.0,312369,7,10,5,4,5,không
7.1,44.0,312368,1,3,6,11,1,không
5.6,45.0,312366,5,4,4,3,3,không
4.5,35.0,312364,4,3,5,8,5,không
79.0,170.0,312362,15,10,3,6,6,không
6.5,59.0,312357,4,20,3,3,4,không
5.95,45.0,312356,1,2,5,9,9,không
6.7,50.0,312355,1,2,5,9,9,không
20.5,54.0,312354,4,6,4,4,3,không
123.0,314.0,312353,6,18,8,24,25,không
8.7,40.0,312352,4,5,4,4,3,không
5.9,75.0,312351,4,4,3,4,2,không
5.5,45.0,312350,4,4,4,5,4,không
4.9,35.0,312345,4,4,5,6,3,không
10.2,45.0,312344,4,4,7,5,7,không
5.55,46.0,312342,4,5,4,3,3,không
5.5,50.0,312340,4,4,5,4,5,không
8.7,39.0,312339,4,6,4,4,3,không
5.68,50.0,312332,1,2,5,9,9,không
5.68,50.0,312331,1,2,5,9,9,không
3.95,38.0,312330,4,4,5,5,4,không
12.0,60.0,312327,1,10,4,4,4,không
3.95,38.0,312326,38,2,4,4,3,không
11.8,45.0,312324,1,10,4,4,4,không
5.5,40.0,312323,4,3,4,5,4,không
6.5,59.0,312318,4,15,3,3,4,không
3.7,38.0,312317,4,1,4,4,3,không
6.5,59.0,312316,4,15,3,3,4,không
5.5,40.0,312314,6,4,5,4,5,không
5.17,35.0,312313,4,4,4,4,3,không
17.5,150.0,312311,6,6,4,5,4,không
17.5,150.0,312310,6,6,4,5,4,không
5.15,35.0,312306,4,4,4,4,3,không
5.8,50.0,312298,4,2,1,1,1,không
4.45,35.0,312289,4,3,5,4,5,không
2.7,47.0,312287,4,5,3,3,3,không
6.0,40.0,312285,4,3,6,4,4,không
9.5,80.0,312284,8,3,2,3,2,không
0.0,60.0,312283,5,6,1,1,1,không
15.0,72.0,312278,5,10,3,4,4,không
15.0,72.0,312277,5,10,3,4,4,không
6.9,45.0,312275,4,4,4,4,3,không
5.2,38.0,312273,4,4,4,5,4,không
5.95,40.0,312272,4,5,4,4,3,không
5.2,40.0,312271,5,5,5,6,4,không
4.5,46.0,312270,5,3,4,4,4,không
5.3,52.0,312268,5,4,4,4,3,không
12.555,62.0,312266,5,4,6,3,1,không
11.8,48.0,312265,1,7,6,5,5,không
11.5,60.0,312263,1,6,6,5,5,không
4.7,50.0,312262,5,3,5,4,4,không
14.5,145.0,312261,9,15,1,6,6,không
3.0,41.0,312260,5,3,3,3,4,không
6.85,48.0,312258,1,3,6,9,9,không
5.2,63.0,312257,5,4,5,6,5,không
78.5,56.0,312255,1,3,6,9,9,không
5.2,60.0,312254,5,4,5,6,5,không
5.8,0.0,312252,4,4,6,6,5,không
2.9,39.0,312245,4,3,2,3,2,không
5.45,40.0,312244,5,4,5,4,3,không
15.0,98.0,312243,5,10,3,4,4,không
18.5,74.0,312241,10,7,4,4,4,không
2.7,32.0,312236,3,3,4,3,3,không
8.5,45.0,312234,1,6,5,4,4,không
2.7,32.0,312229,3,3,4,3,3,không
3.45,43.0,312228,4,3,4,4,3,không
5.95,60.0,312226,6,5,3,3,3,không
2.35,30.0,312225,4,3,4,3,4,không
2.35,30.0,312224,4,3,4,3,4,không
6.2,62.0,312223,4,2,5,9,5,không
8.6,44.0,312222,1,4,4,4,4,không
2.35,30.0,312220,4,3,4,3,4,không
2.35,30.0,312219,4,3,4,3,4,không
13.8,65.0,312218,4,8,6,4,5,không
13.8,65.0,312217,4,8,6,4,5,không
4.2,46.0,312215,4,1,1,1,1,không
2.35,30.0,312214,4,3,4,3,4,không
8.6,58.0,312210,4,3,7,13,13,không
8.0,54.0,312208,5,4,4,4,3,không
11.0,58.0,312205,45,5,9,24,24,không
5.9,40.0,312202,4,5,1,1,1,không
2.6,30.0,312200,3,3,3,2,2,không
3.25,30.0,312194,1,1,5,3,1,không
6.3,50.0,312193,4,5,6,5,4,không
5.6,50.0,312192,4,5,5,5,4,không
5.5,40.0,312175,4,4,4,3,3,không
5.5,40.0,312174,4,4,4,3,3,không
8.9,0.0,312173,1,5,5,6,1,không
10.3,55.0,312170,4,5,6,6,1,không
15.0,500.0,312166,20,8,2,3,3,không
14.8,100.0,312150,7,7,3,3,3,không
2.4,35.0,312139,4,3,5,3,4,không
2.3,25.0,312137,3,3,4,2,3,không
2.3,25.0,312136,3,3,4,2,3,không
2.8,33.0,312135,4,3,5,3,4,không
5.0,30.0,312133,5,4,4,1,1,không
5.0,40.0,312132,5,4,1,1,1,không
2.45,26.0,312130,4,3,4,3,3,không
9.7,52.0,312128,4,15,5,5,5,không
3.95,46.0,312116,7,7,1,1,1,không
3.75,30.0,312114,5,3,5,3,3,không
5.555,37.0,312108,4,4,5,4,4,không
3.65,31.0,312107,5,6,1,1,1,không
3.7,30.0,312102,5,7,5,4,4,không
2.3,23.0,312100,5,2,4,3,4,không
5.2,44.0,312099,4,3,4,5,4,không
3.65,31.0,312092,5,6,1,1,1,không
3.95,30.0,312072,6,8,5,6,4,không
50.0,135.0,312065,9,40,8,1,8,không
3.5,35.0,312064,5,4,5,4,4,không
7.8,45.0,312061,4,6,4,4,4,không
7.6,58.0,312060,5,4,5,4,5,không
15.8,60.0,312049,5,8,5,4,5,không
15.0,52.0,312042,5,3,5,4,4,không
3.6,40.0,312034,4,8,5,4,3,không
3.9,47.0,312029,4,3,6,8,5,không
14.3,40.0,312028,5,7,7,10,5,không
2.3,35.0,312023,3,3,1,2,1,không
2.5,56.0,312021,1,4,1,3,1,không
10.0,47.0,312019,7,3,5,4,3,không
37.0,126.0,312017,18,5,5,8,1,không
22.0,80.0,312014,6,3,4,4,3,không
22.0,80.0,312012,6,3,7,9,9,không
12.5,67.0,312010,5,3,5,6,4,không
16.0,63.0,312009,5,3,6,7,6,không
7.0,57.0,312007,5,3,5,3,4,không
36.0,248.0,312006,13,10,6,2,6,không
4.0,45.0,312003,4,3,6,8,5,không
2.95,29.0,312002,3,3,5,3,3,không
4.85,350.0,311994,45,3,4,4,4,không
4.05,45.0,311984,4,3,5,3,4,không
7.05,35.0,311983,3,5,4,4,3,không
4.5,45.0,311982,7,1,5,3,4,không
5.5,45.0,311981,4,4,4,4,3,không
3.9,38.0,311980,5,2,5,5,4,không
9.0,40.0,311979,4,1,7,4,1,không
4.6,38.0,311978,4,4,5,3,3,không
7.8,55.0,311975,6,5,4,4,3,không
4.2,38.0,311974,4,3,4,4,3,không
6.5,75.0,311972,1,1,1,1,1,không
3.5,36.0,311971,5,5,5,4,4,không
6.5,75.0,311970,1,1,1,1,1,không
4.55,40.0,311964,4,3,5,5,1,không
5.0,40.0,311960,1,3,5,1,1,không
4.7,50.0,311955,4,3,4,4,4,không
2.6,34.0,311953,4,2,5,3,3,không
2.59,36.0,311951,3,2,5,3,3,không
7.0,45.0,311943,4,4,5,4,4,không
5.6,47.0,311942,5,4,4,4,3,không
6.5,91.0,311934,9,1,2,1,1,không
7.3,43.0,311933,7,3,6,11,11,không
7.4,70.0,311930,6,6,5,5,4,không
3.4,40.0,311923,1,3,1,1,1,không
3.9,40.0,311922,1,3,1,1,1,không
9.5,70.0,311919,7,2,7,15,15,không
2.0,30.0,311918,4,1,1,1,1,không
30.0,400.0,311915,20,10,2,4,3,không
4.2,35.0,311912,5,4,7,5,5,không
19.0,100.0,311906,5,3,25,25,25,không
4.6,37.0,311897,4,5,4,3,1,không
5.32,45.0,311896,5,4,5,4,4,không
4.5,58.0,311894,5,6,2,3,2,không
3.85,40.0,311893,5,4,5,3,4,không
25.8,34.0,311892,3,2,5,3,3,không
2.6,34.0,311891,3,2,5,3,1,không
4.5,60.0,311890,5,6,2,3,2,không
6.8,52.0,311887,3,3,5,6,4,không
8.6,60.0,311886,6,3,4,3,4,không
4.4,60.0,311885,5,1,2,2,2,không
5.5,43.0,311875,4,1,3,4,3,không
7.0,50.0,311873,3,15,4,4,4,không
9.5,44.0,311872,9,15,4,4,4,không
5.25,37.0,311871,4,3,4,4,3,không
1.65,34.0,311870,5,3,3,3,2,không
4.1,60.0,311869,5,6,2,2,2,không
5.25,37.0,311868,4,3,4,4,3,không
5.25,37.0,311867,4,3,4,4,3,không
5.2,32.0,311860,3,2,5,3,4,không
3.5,41.0,311854,5,3,5,3,1,không
4.6,56.0,311849,5,3,5,3,1,không
6.52,45.0,311847,5,6,5,4,4,không
5.1,50.0,311845,4,5,6,5,4,không
8.5,90.0,311844,5,4,3,2,2,không
4.0,24.0,311843,4,10,4,3,3,không
9.2,40.0,311842,4,10,4,4,4,không
3.6,25.0,311841,4,5,3,2,2,không
4.35,50.0,311840,4,5,4,4,4,không
17.5,80.0,311839,6,40,4,3,3,không
2.35,28.0,311838,4,2,3,2,2,không
22.0,203.0,311835,14,30,3,5,4,không
2.15,28.0,311833,5,2,4,3,3,không
7.63,55.0,311828,5,6,5,5,4,không
7.32,55.0,311827,5,6,5,5,4,không
4.9,48.0,311820,4,1,1,1,1,không
6.2,45.0,311819,5,4,5,4,1,không
7.58,55.0,311816,5,6,5,5,4,không
3.9,40.0,311813,1,1,1,1,1,không
2.8,32.0,311812,1,3,1,1,1,không
1.7,30.0,311810,5,5,2,2,1,không
9.2,61.0,311805,5,1,3,4,3,không
3.5,35.0,311804,5,2,4,4,4,không
1.99,23.0,311803,4,2,3,2,2,không
1.99,23.0,311802,4,2,3,2,2,không
1.99,23.0,311801,4,2,3,2,2,không
21.0,80.0,311795,6,1,6,8,10,không
9.8,45.0,311787,5,10,3,4,3,không
4.0,45.0,311772,1,4,5,5,3,không
7.5,70.0,311770,5,5,5,4,4,không
13.5,102.0,311769,6,5,5,4,4,không
4.0,55.0,311768,6,4,5,5,3,không
4.0,45.0,311767,5,4,5,5,3,không
1.75,50.0,311766,4,5,1,2,1,không
3.1,30.0,311765,4,1,5,3,4,không
6.25,60.0,311762,4,4,1,1,1,không
6.6,43.0,311756,4,1,6,4,5,không
2.3,30.0,311755,4,4,4,1,3,cơ bản
6.6,41.0,311754,5,6,4,4,4,không
3.45,22.0,311753,3,10,4,3,3,không
3.35,32.0,311745,4,4,4,4,3,không
2.2,43.0,311744,4,5,4,3,3,không
3.9,21.0,311740,3,10,6,3,5,không
2.1,27.0,311739,5,2,4,3,3,không
11.8,41.0,311736,4,7,8,8,1,không
3.95,32.0,311730,3,3,5,7,1,không
8.5,90.0,311729,5,6,5,4,4,không
3.4,33.0,311727,4,1,3,2,3,không
3.2,75.0,311726,5,5,4,6,6,không
1.2,119.0,311724,5,5,1,2,2,không
7.999,60.0,311722,4,2,5,6,5,không
90.0,178.0,311721,7,18,9,21,25,không
3.9,21.0,311719,3,10,6,3,5,không
10.4,62.0,311716,5,6,5,6,5,không
3.5,34.0,311714,3,3,4,6,3,không
10.4,62.0,311711,5,6,5,6,5,không
6.2,45.0,311710,5,4,4,3,3,không
6.2,45.0,311706,5,4,4,3,3,không
8.0,46.0,311700,5,6,4,3,3,không
8.5,90.0,311695,5,1,3,2,2,không
6.5,40.0,311685,1,2,5,4,3,không
5.7,46.0,311684,5,3,6,5,5,không
66.0,238.0,311677,14,6,5,5,4,không
20.9,90.0,311675,11,1,4,6,4,không
21.5,40.0,311674,8,4,5,4,5,không
39.0,106.0,311672,6,4,3,3,3,không
0.0,0.0,311671,1,2,4,3,3,không
3.5,38.0,311669,1,5,5,3,4,không
3.3,35.0,311668,1,1,3,2,3,không
8.0,96.0,311663,5,4,5,15,5,không
3.3,31.0,309165,5,3,4,4,3,không
2.39,40.0,309164,4,3,3,3,3,không
5.2,35.0,309163,4,1,5,3,4,không
10.9,60.0,309162,4,1,8,14,15,không
36.0,80.0,309161,6,16,9,9,9,không
30.0,60.0,309160,6,12,9,9,9,không
3.0,38.0,309159,3,4,5,3,4,không
2.8,52.0,309158,5,1,3,3,3,không
5.0,60.0,309157,5,1,1,1,1,không
3.3,30.0,309156,3,4,5,4,4,không
2.75,48.0,309155,4,3,1,1,1,không
5.5,30.0,309153,4,4,5,3,4,không
7.8,35.0,309152,4,4,7,5,5,không
5.0,60.0,309151,5,1,1,1,1,không
2.4,32.0,309148,4,3,5,4,4,không
20.0,150.0,309145,8,1,1,1,1,không
135.0,280.0,309144,16,15,10,40,42,không
36.0,80.0,309143,6,18,6,6,6,không
6.0,62.0,309142,4,4,4,4,4,không
3.0,40.0,309141,5,4,4,4,4,không
3.0,48.0,309138,4,4,4,4,4,không
3.0,38.0,309137,3,3,4,4,5,không
5.0,69.0,309136,5,8,5,4,4,không
4.4,40.0,309133,4,5,5,4,1,không
9.5,48.0,309127,4,5,6,10,1,không
37.0,37.0,309123,1,1,5,5,1,không
4.5,35.0,309117,1,1,1,1,1,không
5.0,69.0,309116,5,8,5,4,4,không
2.0,24.0,309115,5,3,4,2,3,không
3.3,38.0,309113,4,4,5,4,4,không
13.68,60.0,309106,5,5,4,4,3,không
20.8,122.0,309105,7,4,1,4,2,không
18.0,45.0,309104,5,1,1,1,1,không
5.55,45.0,309086,1,2,4,6,4,không
24.0,150.0,309085,1,5,7,9,8,không
54.0,170.0,309084,11,12,5,6,6,không
16.9,127.0,309083,5,5,4,4,3,không
10.8,70.0,309082,5,1,4,4,3,không
2.7,11.0,309078,2,5,5,3,2,không
5.7,100.0,309073,10,1,5,3,3,không
5.25,52.0,309067,5,5,3,5,1,không
4.1,35.0,309065,4,1,5,4,1,không
4.1,34.0,309064,4,3,5,3,1,không
12.2,47.0,309061,5,4,5,4,6,không
8.15,45.0,309060,4,4,4,4,1,không
6.05,40.0,309059,4,3,4,4,1,không
9.5,51.0,309052,4,5,6,10,1,không
9.5,98.0,309051,7,5,6,10,1,không
3.8,34.0,309049,40,3,1,1,1,không
3.9,36.0,309048,34,2,5,7,5,không
86.0,97.0,309046,1,1,1,1,1,không
86.0,97.0,309045,1,1,1,1,1,không
86.0,97.0,309044,1,1,1,1,1,không
47.7,196.0,308887,9,15,6,4,5,không
5.3,57.0,308684,5,3,4,4,1,không
46.0,57.0,308934,7,20,7,4,7,không
50.0,365.0,308518,15,40,2,1,3,không
6.0,40.0,308525,6,3,5,5,4,không
3.5,30.0,308685,4,3,5,4,4,không
5.7,100.0,309039,1,1,1,1,1,không
21.0,95.0,309038,8,50,4,4,3,không
500.0,45.0,308562,4,20,5,4,4,không
5.0,35.0,308556,4,3,5,4,4,cơ bản
11.0,44.0,308373,5,3,7,3,6,không
13.5,55.0,308951,4,14,5,4,5,không
2.9,35.0,308696,5,3,5,9,5,không
5.9,44.0,308517,5,3,5,4,1,không
9.8,50.0,308871,5,3,8,14,14,không
35.0,64.0,308932,6,40,6,3,6,không
23.5,91.0,308989,6,6,8,30,30,không
200.0,1195.0,309034,30,25,12,50,50,không
3.35,40.0,309033,4,2,5,3,4,không
3.6,30.0,309031,3,4,5,3,4,không
3.6,30.0,309030,3,4,5,3,4,không
3.6,30.0,309029,3,4,5,3,4,không
3.6,30.0,309026,3,4,5,3,4,không
3.6,30.0,309025,3,4,5,3,4,không
3.6,30.0,309024,3,4,5,3,4,không
3.8,42.0,309022,4,3,4,4,3,không
5.75,27.0,309021,4,4,3,2,2,không
6.8,52.0,309017,5,1,5,5,1,không
3.3,30.0,309013,1,3,4,3,4,không
3.3,30.0,309012,1,3,4,3,4,không
3.3,30.0,309011,1,3,4,3,4,không
3.6,30.0,309006,46,3,5,3,3,không
0.0,46.0,309002,1,3,1,1,1,không
200.0,1250.0,308997,30,25,12,50,50,không
3.18,46.0,308995,4,3,4,4,3,không
3.8,90.0,308994,7,1,1,1,1,không
9.5,396.0,308993,10,8,1,1,1,không
3.6,40.0,308990,5,7,3,3,3,không
10.0,55.0,308987,5,5,6,10,10,không
13.0,98.0,308985,7,5,7,20,1,không
10.2,40.0,308983,5,4,5,4,3,không
11.6,48.0,308980,4,4,4,4,3,không
200.0,1295.0,308974,30,25,12,50,50,không
20.5,68.0,308972,5,5,5,4,6,không
18.5,58.0,308971,6,5,5,4,6,không
4.7,39.0,308967,6,6,5,5,5,không
4.555,60.0,308966,5,4,4,4,3,không
21.0,85.0,308965,6,5,4,4,4,không
19.8,70.0,308964,5,4,7,5,6,không
17.0,120.0,308963,1,1,4,1,3,không
3.2,32.0,308962,1,3,4,3,4,không
3.2,32.0,308961,1,3,4,3,4,không
3.2,32.0,308960,1,3,4,3,4,không
4.7,39.0,308957,6,6,5,5,5,không
3.8,55.0,308956,1,1,5,4,4,không
4.7,39.0,308954,6,6,5,5,5,không
6.5,65.0,308952,5,10,4,4,4,không
2.38,28.0,308950,4,3,4,2,3,không
4.2,45.0,308949,4,4,5,4,5,không
2.65,120.0,308948,4,2,2,4,2,không
2.95,50.0,308787,4,3,1,1,1,cơ bản
7.5,75.0,308937,5,6,5,5,5,không
8.1,68.0,308930,5,3,3,5,3,không
3.35,42.0,308929,4,3,4,4,3,không
9.5,80.0,308909,5,6,5,7,4,không
5.9,50.0,308903,5,4,5,5,4,không
5.0,40.0,308900,4,7,4,4,3,không
8.0,53.0,308899,4,3,5,4,3,không
6.5,102.0,308898,20,3,1,1,1,không
4.0,30.0,308894,5,4,5,3,5,không
19.8,70.0,308888,5,6,7,4,6,không
28.0,63.0,308886,5,6,7,4,6,không
3.1,35.0,308881,4,2,5,3,3,không
6.3,100.0,308880,8,7,5,5,7,không
10.0,40.0,308878,5,5,5,4,5,không
6.3,100.0,308876,8,7,5,5,7,không
7.8,34.0,308869,4,4,7,4,5,không
3.1,48.0,308868,1,1,1,1,1,không
14.3,52.0,308867,16,4,7,4,5,không
12.0,139.0,308866,15,2,3,4,3,không
5.3,60.0,308863,4,5,1,3,2,không
15.8,110.0,308861,5,4,4,4,3,không
6.5,56.0,308860,4,5,5,5,4,không
4.5,40.0,308856,4,3,4,4,3,không
4.5,40.0,308855,3,2,4,4,4,không
7.9,47.0,308850,4,3,4,4,3,không
3.2,47.0,308848,1,1,1,4,1,không
36.0,100.0,308846,5,1,5,5,5,không
11.6,80.0,308845,6,8,4,4,4,không
5.5,47.0,308844,1,2,4,4,4,không
3.6,45.0,308843,5,3,4,3,3,không
2.9,32.0,308842,4,3,1,1,1,không
3.9,50.0,308841,5,3,4,4,3,không
3.9,36.0,308840,4,3,4,4,3,không
9.5,396.0,308837,10,8,1,1,1,không
3.6,32.0,308832,3,4,5,3,4,không
3.6,32.0,308830,3,4,5,3,4,không
7.9,50.0,308818,3,6,5,6,4,không
4.2,35.0,308815,1,3,5,3,1,không
4.3,35.0,308813,1,3,5,3,1,không
2.5,35.0,308343,3,1,4,4,3,cơ bản
3.5,52.0,308809,4,1,1,4,1,không
2.9,36.0,308804,1,3,5,3,4,không
2.95,37.0,308803,4,3,5,3,4,không
9.2,35.0,308802,4,4,6,4,4,không
7.9,53.0,308798,6,3,5,3,3,không
6.3,65.0,308796,4,3,3,3,3,không
2.95,37.0,308794,4,3,5,3,4,không
0.0,0.0,308792,1,4,5,4,4,không
4.9,36.0,308790,4,3,5,4,4,không
6.6,50.0,308781,4,4,5,4,4,không
8.3,58.0,308778,4,4,5,4,4,không
15.8,75.0,308771,5,5,8,10,18,không
11.2,79.0,308769,5,5,7,18,18,không
7.8,64.0,308760,6,3,4,4,1,không
2.9,39.0,308756,1,3,5,4,1,không
3.15,42.0,308755,5,3,5,4,1,không
3.5,30.0,308753,4,4,4,2,3,không
3.6,35.0,308752,4,3,5,3,4,không
3.6,35.0,308751,4,3,5,3,4,không
3.6,35.0,308750,4,3,5,3,4,không
11.9,43.0,308749,4,1,7,3,6,không
22.0,130.0,308743,5,4,7,26,27,không
4.5,40.0,308742,4,4,4,4,4,không
4.4,41.0,308740,4,4,5,4,3,không
4.4,46.0,308736,6,3,5,4,4,không
7.9,35.0,308730,1,4,6,1,1,không
8.7,70.0,308727,4,4,5,4,4,không
7.2,68.0,308725,4,3,4,4,4,không
0.0,1.0,308723,5,8,1,1,1,không
0.0,40.0,308722,4,5,5,3,4,không
34.0,120.0,308721,6,20,7,5,6,không
3.6,32.0,308718,3,4,5,3,4,không
6.2,45.0,308717,4,5,4,4,3,không
3.6,32.0,308715,3,4,5,3,4,không
3.6,32.0,308714,3,4,5,3,4,không
8.0,45.0,308710,4,5,4,4,4,không
3.5,42.0,308699,1,2,1,1,1,không
8.0,77.0,308697,1,5,3,1,1,không
4.25,35.0,308695,4,3,4,4,3,không
0.0,0.0,308694,1,1,1,1,1,không
0.0,112.0,308689,1,1,4,4,4,không
2.5,35.0,308674,4,1,4,2,3,không
4.0,30.0,308673,4,2,4,3,4,không
1.8,60.0,308667,5,7,3,5,3,không
3.5,42.0,308662,1,2,1,1,1,không
0.0,0.0,308661,1,1,1,1,1,không
9.3,55.0,308660,5,7,6,4,4,không
8.0,50.0,308352,4,4,5,4,2,không
4.3,32.0,308641,3,4,5,3,4,không
4.3,32.0,308640,3,4,5,3,4,không
4.3,32.0,308639,3,4,5,3,4,không
10.0,50.0,308637,4,1,1,1,1,không
6.9,42.0,308634,12,1,4,4,1,không
11.0,70.0,308633,1,1,1,1,1,không
3.8,36.0,308629,1,4,5,4,4,không
3.65,35.0,308628,4,3,5,4,4,không
7.2,22.0,308618,5,7,6,3,3,không
3.35,32.0,308608,1,3,5,3,4,không
3.75,48.0,308607,5,1,3,3,2,không
9.0,40.0,308605,1,7,4,2,1,không
1.38,55.0,308602,4,1,1,1,1,không
2.69,37.0,308594,4,2,4,2,2,không
1.58,55.0,308593,4,4,1,2,2,không
10.0,46.0,308589,4,4,4,5,4,không
21.0,80.0,308580,4,30,3,3,4,không
7.95,41.0,308578,4,6,6,3,4,không
2.55,39.0,308572,3,3,5,7,5,không
15.0,59.0,308565,4,10,4,5,4,không
6.25,46.0,308561,4,4,4,4,7,không
4.2,40.0,308560,5,4,5,6,8,không
4.0,51.0,308559,4,4,2,2,2,không
4.3,35.0,308553,4,3,4,4,3,không
2.9,50.0,308549,4,8,1,2,1,không
3.6,53.0,308548,5,11,3,4,3,không
5.3,60.0,308544,6,1,3,3,5,không
12.5,72.0,308520,6,5,6,7,5,không
12.6,80.0,308515,4,1,5,6,8,không
87.0,240.0,308511,7,22,2,2,2,không
115.0,200.0,308510,14,22,4,8,8,không
12.5,47.0,308509,5,20,3,2,3,không
32.0,82.0,308508,7,30,5,5,5,không
5.5,55.0,308507,4,4,5,6,8,không
9.5,40.0,308497,1,1,5,5,1,không
8.5,82.0,308485,1,2,5,1,1,không
5.8,51.0,308483,5,5,4,4,3,không
3.2,52.0,308480,4,3,5,6,5,không
4.5,35.0,308477,4,3,5,3,4,không
15.5,90.0,308471,5,9,8,12,14,không
2.5,52.0,308468,5,1,1,2,2,không
10.5,50.0,308462,8,3,7,6,5,không
7.5,51.0,308297,6,6,5,4,4,cơ bản
8.9,40.0,308206,4,5,6,4,5,đầy đủ
4.97,38.0,307956,4,3,4,4,3,đầy đủ
3.64,40.0,308337,4,3,5,4,3,đầy đủ
11.0,64.0,308455,4,3,4,5,4,không
29.0,150.0,308454,10,14,4,4,3,không
6.7,50.0,308438,4,5,4,6,8,không
4.3,42.0,308435,4,2,4,5,4,không
4.65,42.0,308433,4,2,4,5,4,không
13.5,54.0,308431,5,12,5,4,6,không
4.6,40.0,308428,4,2,4,5,3,không
8.5,52.0,308423,1,2,5,1,1,không
3.5,33.0,308422,1,1,1,1,1,không
3.85,33.0,308421,4,3,6,4,5,không
6.3,55.0,308419,1,10,8,13,13,không
15.222,63.0,308418,4,3,5,4,4,không
9.0,61.0,308294,6,5,3,1,1,không
4.15,75.0,308414,8,4,1,2,2,không
10.2,65.0,308413,5,15,4,7,4,không
15.8,62.0,308412,6,8,5,6,8,không
4.75,45.0,308411,1,10,4,4,3,không
3.8,35.0,308400,4,6,5,3,4,không
3.8,38.0,308396,5,6,2,2,2,không
77.0,175.0,308395,14,20,5,8,8,không
2.65,32.0,308394,3,3,3,3,4,không
45.0,65.0,308391,6,20,5,5,5,không
8.8,65.0,306256,1,1,1,1,1,không
33.0,45.0,306043,1,1,1,1,1,không
2.75,28.0,305774,1,1,1,1,1,không
21.0,190.0,304589,1,1,1,1,1,không
5.2,52.0,304392,1,1,1,1,1,không
3.9,60.0,306594,1,1,1,1,1,không
4.85,55.0,306593,1,1,1,1,1,không
3.4,30.0,306592,1,1,1,1,1,không
3.9,40.0,301245,1,1,1,1,1,không
6.7,84.0,284415,1,1,1,1,1,không
11.0,65.0,282089,1,1,1,1,1,không
6.9,68.0,293918,1,1,1,1,1,không
3.9,35.0,294566,1,1,1,1,1,không
13.0,85.0,293919,1,1,1,1,1,không
8.2,58.0,286328,1,1,1,1,1,không
7.3,50.0,294646,1,1,1,1,1,không
2.65,30.0,300712,1,1,1,1,1,không
6.5,65.0,300713,1,1,1,1,1,không
8.6,80.0,300714,1,1,1,1,1,không
19.0,130.0,300715,1,1,1,1,1,không
10.5,60.0,300716,1,1,1,1,1,không
10.0,45.0,300719,1,1,1,1,1,không
19.0,65.0,300721,1,1,1,1,1,không
11.98,55.0,300724,1,1,1,1,1,không
12.0,24.0,308379,4,7,4,3,1,không
6.5,55.0,308376,1,10,4,4,3,không
22.0,110.0,308375,4,30,3,3,3,không
3.85,46.0,308374,1,6,2,2,2,không
3.55,34.0,308370,1,1,1,1,1,không
3.5,35.0,308364,4,3,5,3,4,không
12.0,51.0,308360,1,7,3,3,1,không
9.5,396.0,308359,10,8,1,1,1,không
5.69,50.0,308354,4,5,5,6,4,không
5.7,47.0,308351,4,4,5,6,4,không
0.0,34.0,308350,4,5,4,4,3,không
10.4,426.0,308347,11,10,3,4,4,không
5.555,30.0,308342,5,5,4,4,4,không
4.5,37.0,308340,4,2,5,3,4,không
8.3,65.0,308338,6,6,2,3,2,không
6.8,60.0,307890,5,3,6,5,5,đầy đủ
13.8,45.0,308335,6,3,5,4,4,không
11.2,50.0,308333,7,5,6,5,6,không
12.0,56.0,308330,4,5,5,6,1,không
11.0,65.0,308328,5,5,5,4,4,không
5.85,42.0,308327,4,8,5,4,5,không
12.5,30.0,308326,8,40,5,3,5,không
3.4,35.0,308322,1,1,1,1,1,đầy đủ
5.2,40.0,308320,4,8,5,3,4,không
4.75,43.0,308317,6,4,5,4,5,không
12.5,37.0,308315,6,4,5,4,5,không
0.0,60.0,308313,1,5,6,4,5,không
4.5,37.0,308312,4,5,6,3,4,không
11.5,50.0,308309,6,5,6,4,5,không
9.0,38.0,308301,4,4,6,3,1,không
9.0,38.0,308300,4,4,6,3,1,không
31.0,168.0,308299,10,20,4,5,5,không
4.8,40.0,308292,4,1,4,5,4,không
4.0,33.0,308291,4,3,5,3,4,không
6.9,60.0,308275,3,4,4,4,1,không
6.9,50.0,306484,1,1,1,1,1,không
85.0,56.0,308254,4,4,3,3,3,không
18.4,80.0,308240,20,20,5,6,6,không
3.5,30.0,308235,3,2,5,3,3,không
4.6,39.0,308217,4,4,4,4,4,không
4.6,39.0,308215,4,4,4,4,4,không
3.3,40.0,308212,4,1,4,4,3,không
3.3,40.0,308211,4,1,4,4,3,không
4.8,35.0,308207,4,3,5,3,4,không
14.25,68.0,308202,4,1,5,4,6,không
3.55,32.0,308197,8,4,2,2,1,không
15.5,50.0,308195,5,30,5,1,5,không
9.0,50.0,308194,42,4,6,5,5,không
10.0,60.0,308183,4,4,5,6,4,không
2.6,60.0,308182,4,5,1,2,1,không
7.7,90.0,308178,4,1,1,1,1,không
3.75,52.0,308176,3,2,3,3,3,không
54.0,525.0,308171,20,15,3,6,3,không
7.0,75.0,308170,6,4,5,4,5,không
2.85,40.0,308168,4,1,4,4,3,không
8.2,50.0,308166,5,4,5,4,5,không
19.0,125.0,308161,7,7,7,13,15,không
26.0,95.0,308148,5,7,5,4,4,không
26.0,95.0,308147,5,7,5,4,4,không
